# amp: 1.0
# gap: 2.17
# gam: 0.05
# Used FT_model.dat for FTFile.
# phsf input follows
#tmp.dat
#0.0 0.0
#40000
#0.05 0.05
 # delta  =   -5.6923379630018767     
 # a      =        (0.51256582683988494,-1.40581850019703963E-031)
 # sigma =    8.8556312594391766     
 # omega, A(omega)
     -203.2125690926        0.0000003811        0.0000000000        0.9999991741        0.0000008257
     -203.2045662865        0.0000003812        0.0000000000        0.9999991711        0.0000008287
     -203.1965634804        0.0000003812        0.0000000000        0.9999991680        0.0000008318
     -203.1885606743        0.0000003812        0.0000000000        0.9999991650        0.0000008348
     -203.1805578682        0.0000003813       -0.0000000000        0.9999991619        0.0000008379
     -203.1725550621        0.0000003813        0.0000000000        0.9999991589        0.0000008409
     -203.1645522560        0.0000003813        0.0000000000        0.9999991558        0.0000008440
     -203.1565494499        0.0000003814        0.0000000000        0.9999991528        0.0000008470
     -203.1485466438        0.0000003814        0.0000000000        0.9999991497        0.0000008501
     -203.1405438377        0.0000003814        0.0000000000        0.9999991467        0.0000008531
     -203.1325410316        0.0000003815        0.0000000000        0.9999991436        0.0000008562
     -203.1245382255        0.0000003815        0.0000000000        0.9999991406        0.0000008592
     -203.1165354194        0.0000003815        0.0000000000        0.9999991375        0.0000008623
     -203.1085326133        0.0000003816        0.0000000000        0.9999991344        0.0000008653
     -203.1005298072        0.0000003816        0.0000000000        0.9999991314        0.0000008684
     -203.0925270011        0.0000003816        0.0000000000        0.9999991283        0.0000008714
     -203.0845241950        0.0000003817        0.0000000000        0.9999991253        0.0000008745
     -203.0765213889        0.0000003817        0.0000000000        0.9999991222        0.0000008776
     -203.0685185828        0.0000003817        0.0000000000        0.9999991192        0.0000008806
     -203.0605157767        0.0000003818        0.0000000000        0.9999991161        0.0000008837
     -203.0525129706        0.0000003818        0.0000000000        0.9999991131        0.0000008867
     -203.0445101645        0.0000003818        0.0000000000        0.9999991100        0.0000008898
     -203.0365073584        0.0000003819        0.0000000000        0.9999991069        0.0000008928
     -203.0285045523        0.0000003819        0.0000000000        0.9999991039        0.0000008959
     -203.0205017463        0.0000003819        0.0000000000        0.9999991008        0.0000008989
     -203.0124989402        0.0000003820        0.0000000000        0.9999990978        0.0000009020
     -203.0044961341        0.0000003820        0.0000000000        0.9999990947        0.0000009051
     -202.9964933280        0.0000003820        0.0000000000        0.9999990917        0.0000009081
     -202.9884905219        0.0000003821        0.0000000000        0.9999990886        0.0000009112
     -202.9804877158        0.0000003821        0.0000000000        0.9999990855        0.0000009142
     -202.9724849097        0.0000003821        0.0000000000        0.9999990825        0.0000009173
     -202.9644821036        0.0000003822        0.0000000000        0.9999990794        0.0000009203
     -202.9564792975        0.0000003822        0.0000000000        0.9999990764        0.0000009234
     -202.9484764914        0.0000003822        0.0000000000        0.9999990733        0.0000009265
     -202.9404736853        0.0000003823        0.0000000000        0.9999990702        0.0000009295
     -202.9324708792        0.0000003823        0.0000000000        0.9999990672        0.0000009326
     -202.9244680731        0.0000003823        0.0000000000        0.9999990641        0.0000009356
     -202.9164652670        0.0000003824        0.0000000000        0.9999990611        0.0000009387
     -202.9084624609        0.0000003824        0.0000000000        0.9999990580        0.0000009418
     -202.9004596548        0.0000003824        0.0000000000        0.9999990549        0.0000009448
     -202.8924568487        0.0000003825        0.0000000000        0.9999990519        0.0000009479
     -202.8844540426        0.0000003825        0.0000000000        0.9999990488        0.0000009509
     -202.8764512365        0.0000003825        0.0000000000        0.9999990458        0.0000009540
     -202.8684484304        0.0000003826        0.0000000000        0.9999990427        0.0000009571
     -202.8604456243        0.0000003826        0.0000000000        0.9999990396        0.0000009601
     -202.8524428182        0.0000003827        0.0000000000        0.9999990366        0.0000009632
     -202.8444400121        0.0000003827        0.0000000000        0.9999990335        0.0000009663
     -202.8364372060        0.0000003827        0.0000000000        0.9999990304        0.0000009693
     -202.8284343999        0.0000003828        0.0000000000        0.9999990274        0.0000009724
     -202.8204315938        0.0000003828        0.0000000000        0.9999990243        0.0000009754
     -202.8124287877        0.0000003828        0.0000000000        0.9999990212        0.0000009785
     -202.8044259816        0.0000003829        0.0000000000        0.9999990182        0.0000009816
     -202.7964231756        0.0000003829        0.0000000000        0.9999990151        0.0000009846
     -202.7884203695        0.0000003829        0.0000000000        0.9999990121        0.0000009877
     -202.7804175634        0.0000003830        0.0000000000        0.9999990090        0.0000009908
     -202.7724147573        0.0000003830        0.0000000000        0.9999990059        0.0000009938
     -202.7644119512        0.0000003830        0.0000000000        0.9999990029        0.0000009969
     -202.7564091451        0.0000003831        0.0000000000        0.9999989998        0.0000010000
     -202.7484063390        0.0000003831        0.0000000000        0.9999989967        0.0000010030
     -202.7404035329        0.0000003831        0.0000000000        0.9999989937        0.0000010061
     -202.7324007268        0.0000003832        0.0000000000        0.9999989906        0.0000010092
     -202.7243979207        0.0000003832        0.0000000000        0.9999989875        0.0000010122
     -202.7163951146        0.0000003832        0.0000000000        0.9999989845        0.0000010153
     -202.7083923085        0.0000003833        0.0000000000        0.9999989814        0.0000010184
     -202.7003895024        0.0000003833        0.0000000000        0.9999989783        0.0000010214
     -202.6923866963        0.0000003833        0.0000000000        0.9999989752        0.0000010245
     -202.6843838902        0.0000003834        0.0000000000        0.9999989722        0.0000010276
     -202.6763810841        0.0000003834        0.0000000000        0.9999989691        0.0000010306
     -202.6683782780        0.0000003834        0.0000000000        0.9999989660        0.0000010337
     -202.6603754719        0.0000003835        0.0000000000        0.9999989630        0.0000010368
     -202.6523726658        0.0000003835        0.0000000000        0.9999989599        0.0000010398
     -202.6443698597        0.0000003835        0.0000000000        0.9999989568        0.0000010429
     -202.6363670536        0.0000003836        0.0000000000        0.9999989538        0.0000010460
     -202.6283642475        0.0000003836        0.0000000000        0.9999989507        0.0000010490
     -202.6203614414        0.0000003836        0.0000000000        0.9999989476        0.0000010521
     -202.6123586353        0.0000003837        0.0000000000        0.9999989445        0.0000010552
     -202.6043558292        0.0000003837        0.0000000000        0.9999989415        0.0000010583
     -202.5963530231        0.0000003837        0.0000000000        0.9999989384        0.0000010613
     -202.5883502170        0.0000003838        0.0000000000        0.9999989353        0.0000010644
     -202.5803474109        0.0000003838        0.0000000000        0.9999989323        0.0000010675
